user_id,track_id,rating,liked,timestamp
U002,1547494090,1,0,2026-04-18 00:45:30.967189
U002,1057567670,3,0,2026-04-30 03:45:30.967189
U002,1440757565,2,0,2026-04-25 17:45:30.967189
U002,1189133564,4,1,2026-05-06 12:45:30.967189
U002,1073359673,5,1,2026-05-03 00:45:30.967189
U002,6769299327,2,0,2026-04-22 06:45:30.967189
U002,1417214464,5,1,2026-05-14 05:45:30.967189
U002,1358462132,2,0,2026-04-17 02:45:30.967189
U002,1437697155,2,0,2026-04-26 08:45:30.967189
U002,1739659149,1,0,2026-05-05 17:45:30.967189
U002,1348996914,3,0,2026-05-03 11:45:30.967189
U002,1363310493,4,1,2026-04-27 05:45:30.967189
U002,6769648032,5,1,2026-05-11 16:45:30.967189
U002,1440787254,4,1,2026-04-20 00:45:30.967189
U002,581806441,4,1,2026-04-26 00:45:30.967189
U002,566322365,4,1,2026-05-11 12:45:30.967189
U002,1133368603,3,0,2026-04-18 12:45:30.967189
U002,943946671,3,0,2026-05-06 11:45:30.967189
U002,1754692567,5,1,2026-05-08 21:45:30.967189
U002,1450695739,5,1,2026-04-22 09:45:30.967189
U002,6769381849,1,0,2026-05-16 14:45:30.967189
U002,1787023682,1,0,2026-04-26 16:45:30.967189
U002,1787022572,5,1,2026-04-29 22:45:30.967189
U002,1071079652,2,0,2026-04-22 21:45:30.967189
U002,1500776323,5,1,2026-05-04 01:45:30.967189
U002,1555322156,4,1,2026-05-16 08:45:30.967189
U002,1622046222,4,1,2026-05-12 14:45:30.967189
U002,1739659278,2,0,2026-05-05 15:45:30.967189
U002,1440934248,2,0,2026-05-07 03:45:30.967189
U002,828259377,4,1,2026-05-13 16:45:30.967189
U002,316981880,2,0,2026-05-14 00:45:30.967189
U002,1436677761,2,0,2026-04-24 14:45:30.967189
U002,1537030225,2,0,2026-04-27 20:45:30.967189
U002,1888573761,1,0,2026-05-12 03:45:30.967189
U002,724610555,4,1,2026-05-03 15:45:30.967189
U002,1500972633,2,0,2026-05-13 21:45:30.967189
U002,1767511513,4,1,2026-05-16 22:45:30.967189
U002,1193701520,1,0,2026-05-06 21:45:30.967189
U002,1773452221,2,0,2026-04-16 12:45:30.967189
U002,1622046222,5,1,2026-05-07 23:45:30.967189
U002,635770202,5,1,2026-04-30 21:45:30.967189
U002,1111946245,2,0,2026-04-27 01:45:30.967189
U002,1186275502,3,0,2026-04-29 19:45:30.967189
U002,1073359419,1,0,2026-05-16 00:45:30.967189
U002,1564099110,4,1,2026-04-19 11:45:30.967189
U002,6768980143,5,1,2026-05-16 05:45:30.967189
U002,1687005657,1,0,2026-05-12 20:45:30.967189
U002,1440881708,2,0,2026-05-10 01:45:30.967189
U002,6767665822,3,0,2026-05-13 05:45:30.967189
U002,1445846955,3,0,2026-04-16 14:45:30.967189
U002,206345482,5,1,2026-04-24 16:45:30.967189
U002,1133344523,1,0,2026-05-15 13:45:30.967189
U002,6768979924,5,1,2026-04-23 01:45:30.967189
U002,1558959946,5,1,2026-04-26 18:45:30.967189
U002,1676694379,4,1,2026-04-28 06:45:30.967189
U002,1440914160,1,0,2026-05-09 23:45:30.967189
U002,1594413321,5,1,2026-05-16 04:45:30.967189
U002,1417710664,3,0,2026-05-16 20:45:30.967189
U002,1450695867,3,0,2026-05-10 05:45:30.967189
U002,1671021380,2,0,2026-04-16 18:45:30.967189
U002,1073359419,1,0,2026-04-28 05:45:30.968710
U002,1445733073,2,0,2026-05-05 00:45:30.968710
U002,1440899127,4,1,2026-05-07 13:45:30.968710
U002,6768979919,1,0,2026-05-15 07:45:30.968710
U002,1065947056,3,0,2026-05-02 02:45:30.968710
U002,1065946789,5,1,2026-05-05 13:45:30.968710
U002,1590036021,4,1,2026-05-14 23:45:30.968710
U002,738514222,5,1,2026-04-28 04:45:30.968710
U002,887456975,4,1,2026-04-27 02:45:30.968710
U002,1823145655,4,1,2026-05-15 00:45:30.968710
U002,1566111806,2,0,2026-04-23 09:45:30.968710
U002,1793654652,2,0,2026-05-06 04:45:30.968710
U002,1635014240,5,1,2026-05-13 12:45:30.968710
U002,6769649588,5,1,2026-05-02 17:45:30.968710
U002,1545382295,4,1,2026-05-01 23:45:30.968710
U002,1445846955,5,1,2026-04-21 21:45:30.968710
U002,1787022572,1,0,2026-05-15 23:45:30.968710
U002,1574513995,3,0,2026-05-09 10:45:30.968710
U002,1670756419,3,0,2026-05-08 17:45:30.968710
U002,1065947052,3,0,2026-04-23 18:45:30.968710
U002,1576395278,1,0,2026-05-02 08:45:30.968710
U002,828259377,1,0,2026-05-14 03:45:30.968710
U002,1628837538,1,0,2026-05-13 10:45:30.968710
U002,576670459,2,0,2026-04-18 18:45:30.968710
U002,1122782218,5,1,2026-04-27 03:45:30.968710
U002,1123241928,2,0,2026-05-08 09:45:30.968710
U002,1580955743,3,0,2026-04-18 04:45:30.968710
U002,1193701520,4,1,2026-05-04 03:45:30.968710
U002,1590036260,4,1,2026-04-27 16:45:30.968710
U002,1065946806,3,0,2026-05-08 10:45:30.968710
U002,1537030225,5,1,2026-04-27 15:45:30.968710
U002,1690466656,3,0,2026-05-05 02:45:30.968710
U002,1438174310,3,0,2026-05-16 04:45:30.968710
U002,1829875412,2,0,2026-04-18 17:45:30.968710
U003,1065946794,4,1,2026-04-25 19:45:30.968710
U003,1440920614,5,1,2026-04-19 01:45:30.968710
U003,1536519640,5,1,2026-05-08 23:45:30.968710
U003,1440925035,2,0,2026-04-26 00:45:30.968710
U003,1065946796,3,0,2026-05-01 07:45:30.968710
U003,1888573761,1,0,2026-04-18 04:45:30.968710
U003,1615334560,4,1,2026-04-26 10:45:30.968710
U003,1417710815,5,1,2026-05-10 11:45:30.968710
U003,6769648034,3,0,2026-05-10 18:45:30.968710
U003,1817652197,1,0,2026-04-29 12:45:30.968710
U003,1226034393,5,1,2026-05-08 18:45:30.968710
U003,1536600360,5,1,2026-05-03 12:45:30.968710
U003,338385246,2,0,2026-05-15 15:45:30.968710
U003,1823145655,3,0,2026-05-07 17:45:30.968710
U003,1053934846,5,1,2026-04-16 14:45:30.968710
U003,1590036031,5,1,2026-04-27 17:45:30.968710
U003,6768201936,4,1,2026-04-26 10:45:30.968710
U003,566322365,5,1,2026-05-01 04:45:30.968710
U003,1134725348,5,1,2026-05-13 17:45:30.968710
U003,1440871932,1,0,2026-04-27 04:45:30.968710
U003,1440851722,5,1,2026-04-30 11:45:30.969725
U003,1065946809,2,0,2026-04-21 00:45:30.969725
U003,1161504045,4,1,2026-04-21 10:45:30.969725
U003,1682500319,3,0,2026-05-01 08:45:30.969725
U003,1440757565,3,0,2026-05-02 18:45:30.969725
U003,581806441,5,1,2026-04-23 23:45:30.969725
U003,1368105802,5,1,2026-05-12 12:45:30.969725
U003,338385246,4,1,2026-05-05 01:45:30.969725
U003,334812065,2,0,2026-04-16 12:45:30.969725
U003,1065946804,4,1,2026-04-25 02:45:30.969725
U003,6769649582,1,0,2026-05-14 22:45:30.969725
U003,1130322222,4,1,2026-04-17 05:45:30.969725
U003,1533984393,5,1,2026-04-24 18:45:30.969725
U003,6769386635,3,0,2026-04-27 12:45:30.969725
U003,6769649582,3,0,2026-05-10 04:45:30.969725
U003,1544494731,5,1,2026-04-19 11:45:30.969725
U003,1500776329,5,1,2026-04-16 19:45:30.969725
U003,1376707066,2,0,2026-05-16 06:45:30.969725
U003,829910927,5,1,2026-04-25 08:45:30.969725
U003,1866732800,5,1,2026-04-30 14:45:30.969725
U003,1529555769,2,0,2026-05-06 17:45:30.969725
U003,1161539473,4,1,2026-05-15 23:45:30.969725
U003,828259377,5,1,2026-05-09 22:45:30.969725
U003,1818015056,5,1,2026-05-09 06:45:30.969725
U003,1590036260,4,1,2026-05-09 21:45:30.969725
U003,1444890132,1,0,2026-04-24 00:45:30.969725
U003,1186275502,1,0,2026-04-23 03:45:30.969725
U003,1714908991,1,0,2026-05-03 14:45:30.969725
U003,1440934255,4,1,2026-04-18 13:45:30.969725
U003,6769648034,5,1,2026-04-29 17:45:30.969725
U003,6768980143,4,1,2026-04-17 20:45:30.969725
U003,1739659278,5,1,2026-04-17 17:45:30.969725
U003,1468058176,5,1,2026-05-05 22:45:30.969725
U003,1336752455,3,0,2026-05-12 02:45:30.969725
U003,1443430411,4,1,2026-05-01 08:45:30.969725
U003,1590610710,5,1,2026-05-05 02:45:30.969725
U003,1544494407,5,1,2026-04-30 18:45:30.969725
U003,1445732931,1,0,2026-05-11 23:45:30.969725
U003,1471704175,4,1,2026-04-29 04:45:30.969725
U003,1628837538,5,1,2026-04-28 08:45:30.969725
U003,1470146805,5,1,2026-05-14 13:45:30.969725
U003,1544494394,5,1,2026-04-19 06:45:30.969725
U003,1450695895,4,1,2026-05-11 07:45:30.969725
U003,1824400213,2,0,2026-04-22 00:45:30.969725
U003,1065946802,5,1,2026-05-07 18:45:30.969725
U003,1580955743,4,1,2026-04-28 09:45:30.969725
U003,1440920489,5,1,2026-04-30 19:45:30.969725
U003,1505434799,5,1,2026-04-17 07:45:30.969725
U003,829909824,4,1,2026-05-15 16:45:30.969725
U003,1443130507,4,1,2026-04-24 21:45:30.969725
U003,1323177389,1,0,2026-05-08 05:45:30.969725
U003,1767511513,5,1,2026-05-15 11:45:30.969725
U003,1772099951,1,0,2026-04-20 13:45:30.969725
U003,1435822267,3,0,2026-04-28 05:45:30.969725
U003,1817652197,5,1,2026-04-20 01:45:30.969725
U003,1065947065,1,0,2026-05-07 16:45:30.969725
U003,1450695881,3,0,2026-05-13 15:45:30.969725
U003,1537027776,5,1,2026-04-19 21:45:30.969725
U003,6769649194,3,0,2026-05-03 18:45:30.969725
U003,1440624920,2,0,2026-04-25 22:45:30.969725
U003,1754692567,5,1,2026-05-05 20:45:30.969725
U003,1440796325,5,1,2026-05-01 10:45:30.969725
U003,1544494717,5,1,2026-04-18 21:45:30.969725
U003,1714908991,5,1,2026-04-23 17:45:30.969725
U003,1438765140,3,0,2026-04-22 19:45:30.969725
U003,581806441,4,1,2026-04-30 04:45:30.969725
U003,1038703713,4,1,2026-05-16 18:45:30.969725
U004,1679849823,4,1,2026-04-27 20:45:30.969725
U004,1111946245,1,0,2026-05-07 18:45:30.969725
U004,1323177389,2,0,2026-04-29 12:45:30.969725
U004,1702461667,4,1,2026-04-25 02:45:30.969725
U004,1337583672,5,1,2026-04-22 12:45:30.969725
U004,1620257602,4,1,2026-05-01 03:45:30.969725
U004,1226034393,1,0,2026-04-23 17:45:30.969725
U004,1440936028,5,1,2026-05-08 21:45:30.969725
U004,1622045962,2,0,2026-04-28 02:45:30.969725
U004,1440666111,3,0,2026-04-25 15:45:30.969725
U004,1440914010,4,1,2026-04-30 04:45:30.969725
U004,1440881708,1,0,2026-05-06 10:45:30.969725
U004,1793654652,2,0,2026-05-16 23:45:30.969725
U004,576655095,2,0,2026-05-09 12:45:30.969725
U004,6768572046,4,1,2026-05-06 18:45:30.969725
U004,1443885535,1,0,2026-05-13 03:45:30.969725
U004,1130322151,1,0,2026-05-08 17:45:30.969725
U004,1622045626,5,1,2026-05-16 00:45:30.969725
U004,6769035302,2,0,2026-05-01 18:45:30.969725
U004,1450695739,5,1,2026-05-01 05:45:30.969725
U004,206345482,3,0,2026-05-10 13:45:30.969725
U004,1763685182,4,1,2026-05-07 21:45:30.969725
U004,1571124730,2,0,2026-04-19 23:45:30.969725
U004,349971712,5,1,2026-05-15 05:45:30.969725
U004,1590036021,3,0,2026-05-05 09:45:30.969725
U004,1324456545,5,1,2026-04-26 09:45:30.969725
U004,1440872309,1,0,2026-04-17 06:45:30.969725
U004,1591327704,2,0,2026-04-18 17:45:30.969725
U004,1544491235,5,1,2026-05-10 18:45:30.969725
U004,1440842104,1,0,2026-04-22 13:45:30.969725
U004,1739659144,1,0,2026-04-18 02:45:30.969725
U004,207246319,4,1,2026-05-06 02:45:30.969725
U004,316981880,3,0,2026-04-23 11:45:30.969725
U004,1590035908,5,1,2026-05-04 06:45:30.969725
U004,349971712,2,0,2026-05-16 03:45:30.969725
U004,1109658204,3,0,2026-05-08 20:45:30.969725
U004,576655102,1,0,2026-05-11 20:45:30.969725
U004,1438765140,4,1,2026-04-26 10:45:30.969725
U004,6769649676,4,1,2026-05-01 20:45:30.969725
U004,1450695745,3,0,2026-05-01 01:45:30.969725
U004,1616649798,1,0,2026-04-22 18:45:30.969725
U004,1676694379,5,1,2026-05-11 00:45:30.969725
U004,6769649193,4,1,2026-05-15 15:45:30.969725
U005,1545382295,4,1,2026-05-14 20:45:30.969725
U005,1070912823,2,0,2026-05-13 22:45:30.969725
U005,1440934248,1,0,2026-05-15 15:45:30.969725
U005,1443431128,2,0,2026-05-15 04:45:30.969725
U005,1468058173,4,1,2026-05-03 22:45:30.969725
U005,316981880,5,1,2026-05-13 22:45:30.969725
U005,1464549844,3,0,2026-05-15 01:45:30.969725
U005,1443430125,5,1,2026-04-22 06:45:30.969725
U005,1053934846,3,0,2026-05-11 14:45:30.969725
U005,1574513995,5,1,2026-04-16 19:45:30.969725
U005,1440845532,2,0,2026-05-01 09:45:30.969725
U005,1524651267,2,0,2026-04-23 04:45:30.969725
U005,1444890132,5,1,2026-05-14 14:45:30.969725
U005,1561967142,1,0,2026-05-05 09:45:30.969725
U005,1445277970,4,1,2026-04-16 23:45:30.969725
U005,1336752455,3,0,2026-04-18 21:45:30.969725
U005,1110859713,1,0,2026-05-10 17:45:30.969725
U005,6769299327,3,0,2026-05-06 01:45:30.969725
U005,1714909161,4,1,2026-04-26 14:45:30.969725
U005,1622046222,3,0,2026-04-30 13:45:30.969725
U005,1737760827,4,1,2026-04-20 06:45:30.969725
U005,1440920489,2,0,2026-05-13 21:45:30.969725
U005,1650841515,3,0,2026-05-14 13:45:30.969725
U005,1564531176,4,1,2026-05-16 14:45:30.969725
U005,1445846955,5,1,2026-05-10 20:45:30.969725
U005,712721787,1,0,2026-04-30 12:45:30.969725
U005,1702461667,3,0,2026-05-01 05:45:30.969725
U005,334812065,5,1,2026-04-26 08:45:30.969725
U006,1071079652,5,1,2026-04-21 16:45:30.969725
U006,1161504026,2,0,2026-05-01 18:45:30.969725
U006,576655097,1,0,2026-04-17 14:45:30.969725
U006,6769648973,5,1,2026-05-01 20:45:30.969725
U006,1763685182,5,1,2026-04-25 20:45:30.969725
U006,1422002194,4,1,2026-05-03 10:45:30.969725
U006,1440857786,4,1,2026-05-13 04:45:30.969725
U006,574051407,2,0,2026-05-04 14:45:30.969725
U006,6769649189,3,0,2026-05-01 00:45:30.969725
U006,1065947052,5,1,2026-04-23 20:45:30.969725
U006,1564099110,5,1,2026-04-21 02:45:30.969725
U006,1505650232,4,1,2026-05-09 01:45:30.969725
U006,576655094,4,1,2026-04-24 14:45:30.969725
U006,1866732797,5,1,2026-04-22 12:45:30.969725
U006,1468058171,4,1,2026-04-28 17:45:30.969725
U006,1557259031,1,0,2026-04-30 20:45:30.969725
U006,1440936016,5,1,2026-04-28 20:45:30.969725
U006,1615334560,4,1,2026-04-22 04:45:30.969725
U006,1851388336,3,0,2026-05-05 06:45:30.969725
U006,1440872113,4,1,2026-04-16 19:45:30.969725
U006,1113524797,2,0,2026-05-05 15:45:30.969725
U006,1523100120,5,1,2026-05-06 07:45:30.969725
U006,6769648020,3,0,2026-04-17 08:45:30.969725
U006,1676694379,4,1,2026-05-10 05:45:30.969725
U006,1524651267,5,1,2026-05-05 00:45:30.969725
U006,573962555,1,0,2026-05-11 18:45:30.969725
U006,1570441633,2,0,2026-04-16 14:45:30.969725
U006,1450695745,2,0,2026-05-03 00:45:30.969725
U006,1071079652,2,0,2026-05-06 12:45:30.969725
U006,1275549506,1,0,2026-05-07 17:45:30.969725
U006,1065946793,5,1,2026-05-02 12:45:30.969725
U007,1487502476,4,1,2026-05-08 12:45:30.969725
U007,1823145655,3,0,2026-04-17 11:45:30.969725
U007,1123241921,5,1,2026-04-25 08:45:30.969725
U007,1687005657,1,0,2026-04-24 03:45:30.969725
U007,1762656732,1,0,2026-05-14 20:45:30.969725
U007,829910927,5,1,2026-05-16 14:45:30.969725
U007,1476343195,1,0,2026-04-28 17:45:30.969725
U007,1544491234,1,0,2026-04-27 05:45:30.969725
U007,1440936028,1,0,2026-04-22 02:45:30.969725
U007,1450695888,2,0,2026-04-18 18:45:30.969725
U007,6769648034,5,1,2026-05-12 06:45:30.969725
U007,1073359419,5,1,2026-05-10 09:45:30.969725
U007,1440845532,1,0,2026-04-27 23:45:30.969725
U007,1238214567,2,0,2026-05-09 05:45:30.973254
U007,6769299327,2,0,2026-04-29 11:45:30.973254
U007,1053934845,4,1,2026-04-18 06:45:30.973254
U007,1539626721,1,0,2026-05-06 17:45:30.973254
U007,1468448742,2,0,2026-05-08 07:45:30.973254
U007,635770202,3,0,2026-05-03 22:45:30.973254
U007,1724488124,3,0,2026-04-18 23:45:30.973254
U007,712721787,2,0,2026-04-17 00:45:30.973254
U007,1122782218,1,0,2026-04-30 05:45:30.973254
U007,1673432343,1,0,2026-04-18 19:45:30.973254
U007,1027465608,4,1,2026-04-22 10:45:30.973254
U007,6769648028,5,1,2026-05-15 16:45:30.973254
U007,1739659141,1,0,2026-04-16 13:45:30.973254
U007,1544494722,3,0,2026-04-25 16:45:30.973254
U007,1544491988,3,0,2026-05-07 09:45:30.973254
U007,1670756419,2,0,2026-05-04 12:45:30.973254
U007,1363310482,1,0,2026-04-26 00:45:30.973254
U007,1829875412,5,1,2026-04-28 08:45:30.973254
U007,1708146687,3,0,2026-05-07 08:45:30.973254
U007,1450695739,2,0,2026-05-15 05:45:30.973254
U007,1065947053,2,0,2026-05-13 04:45:30.973254
U007,1065946810,3,0,2026-04-28 00:45:30.973254
U007,1673804556,5,1,2026-04-22 16:45:30.973254
U007,1447555306,2,0,2026-04-25 22:45:30.973254
U007,1122782218,5,1,2026-04-23 17:45:30.973254
U007,1739659145,4,1,2026-04-30 16:45:30.973254
U007,1417710664,3,0,2026-04-26 04:45:30.973254
U007,1529568809,4,1,2026-04-18 08:45:30.973254
U007,1440845641,4,1,2026-05-11 06:45:30.973254
U007,1161539473,3,0,2026-04-25 06:45:30.973254
U007,1476343195,3,0,2026-05-09 19:45:30.973254
U007,1205913428,1,0,2026-04-21 08:45:30.973254
U007,1622046237,5,1,2026-04-18 08:45:30.973254
U007,1443232007,4,1,2026-05-03 01:45:30.973865
U007,1348996914,5,1,2026-05-04 11:45:30.973865
U007,1597693512,2,0,2026-04-27 00:45:30.973865
U007,1544491987,4,1,2026-04-17 22:45:30.973865
U007,1445277970,1,0,2026-05-16 19:45:30.973865
U007,1576350174,5,1,2026-04-18 07:45:30.973865
U007,576655094,4,1,2026-05-12 19:45:30.973865
U007,1739659141,2,0,2026-04-23 23:45:30.973865
U007,1443852194,1,0,2026-04-30 19:45:30.973865
U007,1702461667,5,1,2026-04-21 23:45:30.973865
U007,1468058171,4,1,2026-05-12 12:45:30.973865
U007,1450695881,3,0,2026-04-20 14:45:30.973865
U007,576655098,2,0,2026-05-16 07:45:30.973865
U007,1763685182,3,0,2026-05-11 18:45:30.973865
U008,1714909174,1,0,2026-04-23 11:45:30.973865
U008,1580955743,5,1,2026-04-29 09:45:30.973865
U008,1619162977,5,1,2026-04-24 17:45:30.973865
U008,1702461667,2,0,2026-05-13 00:45:30.973865
U008,1065946806,2,0,2026-05-13 09:45:30.973865
U008,1363310482,1,0,2026-04-24 17:45:30.973865
U008,573962555,5,1,2026-04-18 13:45:30.973865
U008,1468058173,5,1,2026-04-19 19:45:30.973865
U008,1053934846,2,0,2026-04-24 04:45:30.973865
U008,1751728949,3,0,2026-04-23 05:45:30.973865
U008,1435822267,2,0,2026-05-11 21:45:30.973865
U008,1440913991,4,1,2026-05-05 00:45:30.973865
U008,1635388718,4,1,2026-04-24 01:45:30.973865
U008,1443431128,1,0,2026-05-15 15:45:30.973865
U008,1682500319,4,1,2026-04-21 00:45:30.973865
U008,1111791037,1,0,2026-05-05 08:45:30.973865
U008,1462929680,5,1,2026-05-12 01:45:30.973865
U008,1682500319,5,1,2026-05-02 05:45:30.973865
U008,1440862694,3,0,2026-04-18 07:45:30.973865
U008,1363310482,4,1,2026-04-20 04:45:30.973865
U008,1258601659,5,1,2026-05-09 01:45:30.973865
U008,1440934255,5,1,2026-05-05 20:45:30.973865
U008,1133350965,3,0,2026-05-16 13:45:30.973865
U008,1544491989,5,1,2026-04-21 10:45:30.973865
U008,1294890800,2,0,2026-05-07 18:45:30.973865
U008,1762656732,4,1,2026-05-11 01:45:30.973865
U008,1751728949,5,1,2026-04-28 21:45:30.973865
U008,6769648973,4,1,2026-04-26 02:45:30.973865
U008,1111946245,1,0,2026-04-17 00:45:30.973865
U008,1440838611,5,1,2026-04-21 16:45:30.973865
U008,1893719753,5,1,2026-05-09 14:45:30.973865
U008,1440913991,2,0,2026-04-30 01:45:30.973865
U008,1065946785,1,0,2026-04-17 05:45:30.973865
U008,1499378615,4,1,2026-05-04 13:45:30.973865
U008,1533984393,3,0,2026-04-17 08:45:30.973865
U008,1122782281,4,1,2026-05-01 20:45:30.973865
U008,1443232007,5,1,2026-05-08 10:45:30.973865
U008,6769649194,4,1,2026-05-04 02:45:30.973865
U008,1564531176,4,1,2026-05-10 15:45:30.973865
U008,1440624920,3,0,2026-05-11 10:45:30.973865
U008,1590036269,5,1,2026-04-28 15:45:30.973865
U008,6769648031,4,1,2026-05-16 17:45:30.973865
U008,1619091527,4,1,2026-05-16 20:45:30.973865
U008,1071074558,4,1,2026-05-01 14:45:30.974886
U008,1169015785,5,1,2026-04-17 20:45:30.974886
U008,6769648032,5,1,2026-04-19 14:45:30.974886
U008,1440796325,4,1,2026-05-14 08:45:30.974886
U008,1161504045,4,1,2026-04-26 20:45:30.974886
U008,1440935562,3,0,2026-05-09 16:45:30.974886
U008,712721787,5,1,2026-05-12 12:45:30.974886
U008,1226034393,5,1,2026-05-02 08:45:30.974886
U008,1539499186,2,0,2026-05-09 00:45:30.974886
U008,1762656732,4,1,2026-04-20 20:45:30.974886
U008,1622045626,5,1,2026-05-01 20:45:30.974886
U008,1590036031,4,1,2026-05-07 10:45:30.974886
U008,1111946245,4,1,2026-04-20 07:45:30.974886
U008,448214026,5,1,2026-04-29 21:45:30.974886
U008,1611794346,1,0,2026-05-15 01:45:30.974886
U008,1440934248,5,1,2026-04-19 21:45:30.974886
U008,1829875412,5,1,2026-05-16 09:45:30.974886
U008,1544494717,4,1,2026-04-18 09:45:30.974886
U008,1193701436,4,1,2026-05-13 10:45:30.974886
U008,1073359419,3,0,2026-04-26 18:45:30.974886
